policy_id,customer_id,policy_type,premium,sum_assured,tenure_months,start_date,end_date,channel,product_name
POL207921,CUST104596,Motor,37200.0,1402000.0,24,2023-03-04,2025-02-21,Online,Motor Third-Party
POL207922,CUST103214,Life,9500.0,515000.0,24,2021-08-23,2023-08-13,Agent,ULIP
POL207923,CUST103848,Health,9400.0,490000.0,36,2021-09-11,2024-08-26,Agent,Individual Health
POL207924,CUST104473,Motor,28400.0,1596000.0,36,2023-08-19,2026-08-03,Bancassurance,Motor Comprehensive
POL207925,CUST104978,Motor,16500.0,279000.0,36,2024-10-26,2027-10-11,Online,Motor Third-Party
POL207926,CUST101271,Motor,17700.0,600000.0,24,2022-01-02,2023-12-23,Broker,Motor Comprehensive
POL207927,CUST101644,Property,13500.0,273000.0,12,2021-12-12,2022-12-07,Agent,Home Shield
POL207928,CUST101211,Property,13700.0,281000.0,12,2024-02-04,2025-01-29,Bancassurance,Home Shield
POL207929,CUST102507,Life,15000.0,602000.0,12,2022-09-10,2023-09-05,Broker,Term Life
POL207930,CUST104490,Motor,17700.0,1051000.0,36,2022-07-15,2025-06-29,Agent,Motor Third-Party
POL207931,CUST103691,Health,25300.0,1240000.0,12,2022-05-03,2023-04-28,Agent,Individual Health
POL207932,CUST102840,Health,8500.0,333000.0,12,2022-09-05,2023-08-31,Agent,Critical Illness
POL207933,CUST102367,Motor,9900.0,521000.0,12,2022-10-16,2023-10-11,Online,Motor Comprehensive
POL207934,CUST103648,Life,28700.0,1246000.0,12,2023-03-27,2024-03-21,Direct,Endowment Plan
POL207935,CUST102336,Motor,17000.0,320000.0,36,2023-02-26,2026-02-10,Online,Motor Own-Damage
POL207936,CUST104445,Motor,12700.0,549000.0,36,2023-06-19,2026-06-03,Broker,Motor Third-Party
POL207937,CUST102796,Life,19100.0,353000.0,12,2023-03-04,2024-02-27,Online,Endowment Plan
POL207938,CUST103324,Motor,11500.0,365000.0,24,2021-01-27,2023-01-17,Online,Motor Third-Party
POL207939,CUST103396,Life,27800.0,877000.0,12,2023-11-06,2024-10-31,Agent,Term Life
POL207940,CUST103712,Property,10400.0,618000.0,12,2022-08-28,2023-08-23,Online,Property All-Risk
POL207941,CUST102390,Life,11200.0,232000.0,12,2021-04-12,2022-04-07,Agent,Endowment Plan
POL207942,CUST101934,Travel,12400.0,659000.0,12,2024-04-07,2025-04-02,Agent,Domestic Travel
POL207943,CUST102074,Life,20700.0,593000.0,12,2022-06-05,2023-05-31,Online,Term Life
POL207944,CUST104690,Property,29600.0,1084000.0,24,2023-06-10,2025-05-30,Broker,Fire & Allied Perils
POL207945,CUST100548,Life,22000.0,1208000.0,6,2024-06-27,2024-12-24,Online,ULIP
POL207946,CUST103519,Property,25400.0,861000.0,36,2022-02-06,2025-01-21,Agent,Property All-Risk
POL207947,CUST104802,Health,5600.0,254000.0,24,2021-05-28,2023-05-18,Broker,Individual Health
POL207948,CUST100358,Health,5400.0,296000.0,12,2024-09-19,2025-09-14,Bancassurance,Critical Illness
POL207949,CUST103089,Health,6600.0,158000.0,12,2023-09-07,2024-09-01,Agent,Critical Illness
POL207950,CUST102976,Health,15200.0,454000.0,12,2024-11-15,2025-11-10,Online,Individual Health
POL207951,CUST101671,Health,11900.0,504000.0,60,2023-02-01,2028-01-06,Agent,Critical Illness
POL207952,CUST100473,Travel,6800.0,216000.0,12,2022-11-11,2023-11-06,Agent,Domestic Travel
POL207953,CUST103388,Life,2000.0,70000.0,36,2023-08-19,2026-08-03,Online,ULIP
POL207954,CUST102610,Health,21500.0,1014000.0,24,2022-05-22,2024-05-11,Direct,Critical Illness
POL207955,CUST103758,Health,32500.0,1757000.0,24,2023-11-02,2025-10-22,Bancassurance,Individual Health
POL207956,CUST100442,Property,25800.0,825000.0,24,2024-06-28,2026-06-18,Agent,Property All-Risk
POL207957,CUST104673,Property,14700.0,397000.0,24,2024-04-16,2026-04-06,Agent,Home Shield
POL207958,CUST103136,Life,18000.0,863000.0,12,2022-02-16,2023-02-11,Online,Term Life
POL207959,CUST102213,Motor,10400.0,435000.0,12,2022-12-17,2023-12-12,Agent,Motor Third-Party
POL207960,CUST102281,Property,15700.0,760000.0,12,2023-11-29,2024-11-23,Online,Home Shield
POL207961,CUST104759,Marine,15000.0,860000.0,24,2021-04-13,2023-04-03,Online,Marine Cargo
POL207962,CUST102765,Property,20000.0,506000.0,12,2023-09-29,2024-09-23,Online,Home Shield
POL207963,CUST102901,Life,10000.0,491000.0,12,2022-12-19,2023-12-14,Bancassurance,Endowment Plan
POL207964,CUST103244,Motor,48800.0,1329000.0,12,2023-07-15,2024-07-09,Agent,Motor Third-Party
POL207965,CUST101562,Travel,7300.0,190000.0,12,2022-04-28,2023-04-23,Direct,Domestic Travel
POL207966,CUST101251,Motor,17900.0,849000.0,12,2021-08-24,2022-08-19,Broker,Motor Comprehensive
POL207967,CUST103755,Motor,23300.0,650000.0,24,2021-08-21,2023-08-11,Bancassurance,Motor Own-Damage
POL207968,CUST101597,Life,7700.0,120000.0,24,2021-09-14,2023-09-04,Agent,Term Life
POL207969,CUST100171,Health,5000.0,170000.0,12,2024-10-05,2025-09-30,Direct,Individual Health
POL207970,CUST102410,Life,23500.0,735000.0,12,2022-07-20,2023-07-15,Agent,ULIP
POL207971,CUST100050,Life,49300.0,793000.0,12,2021-07-09,2022-07-04,Broker,Endowment Plan
POL207972,CUST102831,Motor,4000.0,123000.0,12,2023-03-03,2024-02-26,Agent,Motor Comprehensive
POL207973,CUST103221,Life,49100.0,1535000.0,60,2024-09-26,2029-08-31,Agent,ULIP
POL207974,CUST104618,Property,24100.0,938000.0,12,2022-06-17,2023-06-12,Agent,Property All-Risk
POL207975,CUST103034,Property,15500.0,576000.0,12,2022-03-29,2023-03-24,Bancassurance,Property All-Risk
POL207976,CUST101759,Motor,25900.0,580000.0,12,2023-12-05,2024-11-29,Broker,Motor Third-Party
POL207977,CUST103211,Health,30300.0,1405000.0,24,2023-09-09,2025-08-29,Broker,Family Floater
POL207978,CUST102958,Motor,14100.0,791000.0,24,2022-02-10,2024-01-31,Agent,Motor Third-Party
POL207979,CUST103705,Life,57300.0,2908000.0,12,2021-01-04,2021-12-30,Broker,ULIP
POL207980,CUST104612,Life,48300.0,1069000.0,12,2023-06-04,2024-05-29,Bancassurance,ULIP
POL207981,CUST100484,Health,10900.0,435000.0,36,2024-09-09,2027-08-25,Online,Family Floater
POL207982,CUST103589,Motor,19000.0,446000.0,12,2021-12-25,2022-12-20,Agent,Motor Comprehensive
POL207983,CUST104024,Property,7500.0,247000.0,12,2022-10-04,2023-09-29,Agent,Home Shield
POL207984,CUST101641,Property,6100.0,332000.0,12,2022-10-07,2023-10-02,Bancassurance,Home Shield
POL207985,CUST102017,Health,13100.0,265000.0,6,2022-11-17,2023-05-16,Online,Family Floater
POL207986,CUST102073,Motor,18600.0,1067000.0,12,2022-09-13,2023-09-08,Broker,Motor Third-Party
POL207987,CUST101867,Health,9000.0,272000.0,12,2022-10-01,2023-09-26,Direct,Family Floater
POL207988,CUST104393,Marine,25400.0,1089000.0,12,2023-01-15,2024-01-10,Broker,Marine Hull
POL207989,CUST101630,Life,19500.0,726000.0,24,2024-11-01,2026-10-22,Broker,ULIP
POL207990,CUST102188,Life,16400.0,654000.0,36,2024-01-05,2026-12-20,Agent,Endowment Plan
POL207991,CUST102924,Motor,9800.0,424000.0,60,2021-09-26,2026-08-31,Bancassurance,Motor Third-Party
POL207992,CUST101260,Health,10500.0,199000.0,36,2022-05-13,2025-04-27,Online,Critical Illness
POL207993,CUST103489,Motor,13500.0,324000.0,12,2024-05-07,2025-05-02,Bancassurance,Motor Third-Party
POL207994,CUST102615,Health,11000.0,538000.0,12,2023-07-31,2024-07-25,Agent,Critical Illness
POL207995,CUST100850,Motor,12500.0,609000.0,12,2022-12-15,2023-12-10,Agent,Motor Own-Damage
POL207996,CUST100929,Health,9900.0,396000.0,60,2024-08-02,2029-07-07,Bancassurance,Family Floater
POL207997,CUST100135,Health,20700.0,1192000.0,12,2022-11-30,2023-11-25,Broker,Critical Illness
POL207998,CUST102910,Property,7000.0,119000.0,24,2022-04-02,2024-03-22,Agent,Home Shield
POL207999,CUST104004,Health,27500.0,1529000.0,12,2023-11-20,2024-11-14,Agent,Family Floater
POL208000,CUST104957,Motor,11400.0,393000.0,60,2023-01-21,2027-12-26,Broker,Motor Third-Party
POL208001,CUST103299,Motor,21200.0,1188000.0,12,2021-08-01,2022-07-27,Agent,Motor Own-Damage
POL208002,CUST104846,Motor,16100.0,579000.0,24,2022-03-18,2024-03-07,Agent,Motor Own-Damage
POL208003,CUST104940,Life,6300.0,313000.0,24,2024-05-06,2026-04-26,Bancassurance,Endowment Plan
POL208004,CUST103068,Life,26500.0,1571000.0,12,2024-04-27,2025-04-22,Online,Term Life
POL208005,CUST101875,Life,39300.0,2135000.0,6,2023-11-30,2024-05-28,Direct,Endowment Plan
POL208006,CUST104431,Property,14300.0,272000.0,60,2022-02-28,2027-02-02,Bancassurance,Fire & Allied Perils
POL208007,CUST103162,Motor,4500.0,226000.0,12,2021-09-03,2022-08-29,Agent,Motor Comprehensive
POL208008,CUST104075,Health,19900.0,713000.0,12,2024-12-09,2025-12-04,Bancassurance,Family Floater
POL208009,CUST101131,Motor,16700.0,468000.0,36,2023-01-22,2026-01-06,Online,Motor Own-Damage
POL208010,CUST104753,Motor,9200.0,433000.0,12,2021-04-08,2022-04-03,Agent,Motor Own-Damage
POL208011,CUST102145,Health,16800.0,580000.0,36,2024-07-10,2027-06-25,Online,Individual Health
POL208012,CUST104365,Life,33000.0,1368000.0,36,2024-07-29,2027-07-14,Agent,Term Life
POL208013,CUST101876,Property,29500.0,1481000.0,12,2022-11-24,2023-11-19,Direct,Property All-Risk
POL208014,CUST104499,Health,13000.0,676000.0,12,2024-03-16,2025-03-11,Agent,Individual Health
POL208015,CUST103364,Health,12800.0,461000.0,6,2024-06-29,2024-12-26,Online,Individual Health
POL208016,CUST101147,Marine,8700.0,303000.0,12,2021-08-14,2022-08-09,Online,Marine Cargo
POL208017,CUST100742,Property,13100.0,440000.0,12,2023-05-03,2024-04-27,Bancassurance,Property All-Risk
POL208018,CUST100790,Life,18100.0,823000.0,36,2023-09-01,2026-08-16,Agent,Endowment Plan
POL208019,CUST101872,Health,17700.0,1020000.0,36,2024-12-25,2027-12-10,Bancassurance,Family Floater
POL208020,CUST100219,Health,19200.0,520000.0,12,2021-02-24,2022-02-19,Online,Individual Health
POL208021,CUST102742,Life,19100.0,532000.0,12,2021-07-04,2022-06-29,Bancassurance,Endowment Plan
POL208022,CUST103296,Motor,9900.0,437000.0,12,2021-03-21,2022-03-16,Bancassurance,Motor Third-Party
POL208023,CUST103722,Health,26300.0,925000.0,24,2024-09-11,2026-09-01,Bancassurance,Individual Health
POL208024,CUST104667,Motor,29000.0,497000.0,12,2023-04-09,2024-04-03,Online,Motor Comprehensive
POL208025,CUST104002,Life,16600.0,303000.0,12,2022-02-16,2023-02-11,Broker,Endowment Plan
POL208026,CUST104969,Health,58300.0,2460000.0,12,2023-05-07,2024-05-01,Broker,Family Floater
POL208027,CUST103018,Motor,20500.0,656000.0,12,2022-01-14,2023-01-09,Agent,Motor Comprehensive
POL208028,CUST104261,Health,7100.0,306000.0,24,2022-03-29,2024-03-18,Online,Family Floater
POL208029,CUST103872,Motor,13600.0,665000.0,60,2021-07-05,2026-06-09,Online,Motor Third-Party
POL208030,CUST104155,Property,13000.0,395000.0,6,2024-06-26,2024-12-23,Broker,Property All-Risk
POL208031,CUST102053,Marine,4400.0,181000.0,12,2023-06-16,2024-06-10,Bancassurance,Marine Hull
POL208032,CUST102594,Health,13900.0,473000.0,12,2023-06-03,2024-05-28,Broker,Critical Illness
POL208033,CUST104569,Motor,25700.0,1453000.0,6,2022-04-19,2022-10-16,Agent,Motor Own-Damage
POL208034,CUST102259,Marine,28200.0,1648000.0,24,2023-07-29,2025-07-18,Bancassurance,Marine Cargo
POL208035,CUST103031,Property,40900.0,1857000.0,12,2024-06-04,2025-05-30,Bancassurance,Home Shield
POL208036,CUST103201,Property,21300.0,685000.0,24,2023-06-06,2025-05-26,Agent,Home Shield
POL208037,CUST100924,Health,24400.0,1408000.0,12,2024-05-24,2025-05-19,Bancassurance,Individual Health
POL208038,CUST100113,Motor,11100.0,334000.0,12,2022-08-14,2023-08-09,Agent,Motor Third-Party
POL208039,CUST103476,Travel,22700.0,881000.0,12,2024-02-09,2025-02-03,Broker,International Travel
POL208040,CUST103971,Health,20200.0,1158000.0,36,2021-04-11,2024-03-26,Bancassurance,Family Floater
POL208041,CUST102912,Health,13100.0,555000.0,12,2024-02-22,2025-02-16,Agent,Family Floater
POL208042,CUST103287,Property,41900.0,1385000.0,12,2023-04-04,2024-03-29,Bancassurance,Property All-Risk
POL208043,CUST100334,Life,7000.0,115000.0,60,2022-02-08,2027-01-13,Agent,Endowment Plan
POL208044,CUST100850,Motor,16900.0,855000.0,12,2024-04-19,2025-04-14,Agent,Motor Third-Party
POL208045,CUST103688,Travel,33000.0,624000.0,12,2023-05-30,2024-05-24,Bancassurance,International Travel
POL208046,CUST103178,Health,9200.0,175000.0,24,2024-08-15,2026-08-05,Agent,Critical Illness
POL208047,CUST100989,Motor,11800.0,298000.0,12,2023-10-28,2024-10-22,Bancassurance,Motor Own-Damage
POL208048,CUST102997,Motor,25100.0,1089000.0,12,2021-07-18,2022-07-13,Bancassurance,Motor Third-Party
POL208049,CUST100175,Health,25100.0,1385000.0,12,2024-12-03,2025-11-28,Agent,Individual Health
POL208050,CUST103939,Life,15000.0,231000.0,6,2023-12-07,2024-06-04,Agent,ULIP
POL208051,CUST100134,Motor,19200.0,874000.0,12,2024-05-28,2025-05-23,Online,Motor Own-Damage
POL208052,CUST104187,Health,16800.0,646000.0,24,2021-11-03,2023-10-24,Online,Critical Illness
POL208053,CUST101118,Health,26700.0,1147000.0,12,2023-09-04,2024-08-29,Agent,Individual Health
POL208054,CUST101267,Health,27300.0,1257000.0,24,2021-10-30,2023-10-20,Agent,Family Floater
POL208055,CUST104629,Travel,34900.0,1559000.0,12,2023-07-30,2024-07-24,Online,International Travel
POL208056,CUST104072,Motor,34700.0,1817000.0,12,2021-04-05,2022-03-31,Online,Motor Comprehensive
POL208057,CUST101682,Marine,19600.0,390000.0,12,2021-04-04,2022-03-30,Bancassurance,Marine Cargo
POL208058,CUST100910,Health,8000.0,200000.0,24,2024-11-20,2026-11-10,Bancassurance,Individual Health
POL208059,CUST100548,Motor,10300.0,546000.0,24,2021-06-24,2023-06-14,Agent,Motor Comprehensive
POL208060,CUST101971,Motor,11300.0,206000.0,12,2023-12-29,2024-12-23,Broker,Motor Comprehensive
POL208061,CUST102904,Travel,15200.0,899000.0,36,2023-10-09,2026-09-23,Bancassurance,Domestic Travel
POL208062,CUST102463,Motor,17500.0,621000.0,12,2022-05-10,2023-05-05,Agent,Motor Third-Party
POL208063,CUST104483,Motor,9000.0,278000.0,24,2021-02-27,2023-02-17,Bancassurance,Motor Comprehensive
POL208064,CUST104024,Health,4100.0,143000.0,12,2024-06-02,2025-05-28,Agent,Critical Illness
POL208065,CUST101301,Life,21900.0,610000.0,12,2023-06-03,2024-05-28,Agent,Term Life
POL208066,CUST104505,Health,16100.0,840000.0,12,2021-07-31,2022-07-26,Bancassurance,Family Floater
POL208067,CUST102309,Motor,43400.0,1854000.0,12,2023-04-04,2024-03-29,Agent,Motor Own-Damage
POL208068,CUST100086,Health,11000.0,308000.0,12,2022-05-13,2023-05-08,Agent,Critical Illness
POL208069,CUST104257,Marine,39300.0,1969000.0,36,2023-06-08,2026-05-23,Bancassurance,Marine Cargo
POL208070,CUST103686,Marine,9400.0,441000.0,12,2021-03-14,2022-03-09,Online,Marine Cargo
POL208071,CUST101776,Travel,15700.0,650000.0,12,2021-12-19,2022-12-14,Bancassurance,International Travel
POL208072,CUST104387,Health,16700.0,584000.0,12,2022-09-30,2023-09-25,Direct,Family Floater
POL208073,CUST104528,Motor,5800.0,308000.0,12,2024-08-28,2025-08-23,Agent,Motor Third-Party
POL208074,CUST104771,Motor,18700.0,455000.0,36,2022-01-07,2024-12-22,Bancassurance,Motor Comprehensive
POL208075,CUST104562,Property,10200.0,569000.0,12,2021-09-27,2022-09-22,Bancassurance,Home Shield
POL208076,CUST101339,Life,30500.0,1276000.0,24,2024-12-15,2026-12-05,Agent,Term Life
POL208077,CUST102788,Life,24700.0,1421000.0,12,2023-01-09,2024-01-04,Agent,Endowment Plan
POL208078,CUST100864,Health,20400.0,1165000.0,12,2021-10-04,2022-09-29,Agent,Family Floater
POL208079,CUST103408,Health,11800.0,221000.0,24,2021-03-30,2023-03-20,Online,Critical Illness
POL208080,CUST102494,Health,7500.0,225000.0,6,2021-09-07,2022-03-06,Online,Critical Illness
POL208081,CUST104396,Health,38200.0,1699000.0,24,2022-04-18,2024-04-07,Online,Family Floater
POL208082,CUST104505,Health,36500.0,759000.0,36,2021-03-11,2024-02-24,Agent,Individual Health
POL208083,CUST101589,Motor,11600.0,460000.0,12,2021-06-27,2022-06-22,Online,Motor Own-Damage
POL208084,CUST101578,Motor,27100.0,823000.0,12,2023-01-07,2024-01-02,Agent,Motor Comprehensive
POL208085,CUST100159,Motor,9100.0,546000.0,12,2024-06-02,2025-05-28,Broker,Motor Third-Party
POL208086,CUST102525,Travel,10300.0,247000.0,24,2021-04-26,2023-04-16,Agent,Domestic Travel
POL208087,CUST101923,Travel,16100.0,322000.0,12,2023-12-01,2024-11-25,Direct,Domestic Travel
POL208088,CUST104977,Life,21000.0,745000.0,12,2024-01-20,2025-01-14,Direct,ULIP
POL208089,CUST104088,Property,7200.0,187000.0,36,2024-08-06,2027-07-22,Direct,Home Shield
POL208090,CUST102280,Motor,4200.0,216000.0,24,2022-09-03,2024-08-23,Broker,Motor Comprehensive
POL208091,CUST102839,Motor,10000.0,158000.0,6,2024-02-16,2024-08-14,Bancassurance,Motor Own-Damage
POL208092,CUST103141,Motor,15200.0,674000.0,24,2024-12-21,2026-12-11,Broker,Motor Comprehensive
POL208093,CUST104515,Motor,6900.0,230000.0,6,2023-08-15,2024-02-11,Agent,Motor Comprehensive
POL208094,CUST104977,Life,12300.0,700000.0,12,2021-04-13,2022-04-08,Agent,ULIP
POL208095,CUST102091,Motor,12600.0,707000.0,12,2022-07-18,2023-07-13,Direct,Motor Own-Damage
POL208096,CUST101836,Travel,48200.0,2460000.0,12,2022-10-10,2023-10-05,Agent,International Travel
POL208097,CUST103565,Life,21300.0,731000.0,24,2023-10-09,2025-09-28,Agent,ULIP
POL208098,CUST101364,Motor,18200.0,622000.0,60,2024-11-18,2029-10-23,Online,Motor Comprehensive
POL208099,CUST100702,Property,13600.0,217000.0,12,2021-04-01,2022-03-27,Online,Property All-Risk
POL208100,CUST101413,Property,34700.0,1969000.0,24,2022-09-21,2024-09-10,Agent,Fire & Allied Perils
POL208101,CUST101581,Health,7500.0,442000.0,12,2024-04-11,2025-04-06,Broker,Individual Health
POL208102,CUST103085,Motor,23400.0,573000.0,12,2022-05-22,2023-05-17,Bancassurance,Motor Third-Party
POL208103,CUST103678,Health,35900.0,1302000.0,24,2024-09-16,2026-09-06,Online,Family Floater
POL208104,CUST100813,Health,26000.0,1067000.0,12,2021-07-18,2022-07-13,Broker,Individual Health
POL208105,CUST100224,Life,10700.0,420000.0,6,2022-05-06,2022-11-02,Bancassurance,ULIP
POL208106,CUST100822,Motor,7000.0,256000.0,12,2023-06-04,2024-05-29,Agent,Motor Comprehensive
POL208107,CUST104556,Property,26800.0,1133000.0,12,2023-06-30,2024-06-24,Broker,Home Shield
POL208108,CUST101300,Motor,23800.0,1202000.0,12,2022-04-03,2023-03-29,Online,Motor Own-Damage
POL208109,CUST102641,Travel,29600.0,996000.0,12,2024-04-24,2025-04-19,Broker,International Travel
POL208110,CUST102704,Motor,24900.0,457000.0,24,2023-04-15,2025-04-04,Online,Motor Third-Party
POL208111,CUST101390,Property,31000.0,850000.0,24,2022-11-24,2024-11-13,Agent,Fire & Allied Perils
POL208112,CUST104220,Motor,13500.0,275000.0,24,2024-09-06,2026-08-27,Agent,Motor Comprehensive
POL208113,CUST100325,Life,17000.0,717000.0,12,2022-09-10,2023-09-05,Online,ULIP
POL208114,CUST102646,Property,7900.0,299000.0,12,2023-04-20,2024-04-14,Agent,Fire & Allied Perils
POL208115,CUST102068,Health,6800.0,148000.0,12,2023-09-22,2024-09-16,Broker,Family Floater
POL208116,CUST103913,Motor,20200.0,612000.0,60,2021-04-02,2026-03-07,Broker,Motor Third-Party
POL208117,CUST100986,Travel,11400.0,639000.0,24,2021-09-04,2023-08-25,Bancassurance,International Travel
POL208118,CUST104787,Travel,36600.0,1985000.0,12,2022-12-22,2023-12-17,Broker,International Travel
POL208119,CUST103962,Life,23600.0,977000.0,24,2022-12-15,2024-12-04,Agent,Endowment Plan
POL208120,CUST103700,Health,17800.0,281000.0,12,2023-10-30,2024-10-24,Bancassurance,Family Floater
POL208121,CUST102472,Motor,5700.0,288000.0,12,2023-04-28,2024-04-22,Online,Motor Comprehensive
POL208122,CUST103213,Health,8800.0,152000.0,24,2023-05-24,2025-05-13,Agent,Individual Health
POL208123,CUST101038,Life,10400.0,584000.0,12,2023-08-29,2024-08-23,Agent,ULIP
POL208124,CUST100040,Motor,13000.0,536000.0,60,2021-07-17,2026-06-21,Agent,Motor Own-Damage
POL208125,CUST103728,Motor,27800.0,735000.0,12,2022-12-25,2023-12-20,Direct,Motor Own-Damage
POL208126,CUST102242,Marine,6500.0,125000.0,12,2022-09-15,2023-09-10,Bancassurance,Marine Cargo
POL208127,CUST101762,Life,47800.0,2302000.0,12,2023-10-16,2024-10-10,Agent,Term Life
POL208128,CUST101340,Life,25500.0,535000.0,36,2023-02-15,2026-01-30,Agent,Term Life
POL208129,CUST103102,Travel,8000.0,288000.0,24,2022-11-27,2024-11-16,Bancassurance,International Travel
POL208130,CUST102562,Health,35200.0,562000.0,12,2022-07-18,2023-07-13,Agent,Critical Illness
POL208131,CUST103375,Health,23300.0,1307000.0,12,2024-06-24,2025-06-19,Agent,Family Floater
POL208132,CUST104755,Marine,11200.0,557000.0,12,2024-09-10,2025-09-05,Bancassurance,Marine Hull
POL208133,CUST104177,Travel,25700.0,568000.0,12,2023-12-03,2024-11-27,Online,Domestic Travel
POL208134,CUST101602,Motor,8400.0,367000.0,12,2024-12-09,2025-12-04,Agent,Motor Third-Party
POL208135,CUST101209,Health,17100.0,624000.0,24,2021-02-19,2023-02-09,Online,Individual Health
