claim_id,policy_id,customer_id,claim_date,claim_type,claim_amount,settlement_amount,status,fraud_flag,days_to_settle
CLM314669,POL200101,CUST102190,2024-09-10,Accident,27500.0,20000.0,Settled,0,41.0
CLM314670,POL202996,CUST103563,2021-08-19,Third-Party Liability,66200.0,,Pending,0,
CLM314671,POL205023,CUST102139,2025-04-13,Theft,50700.0,45800.0,Settled,0,16.0
CLM314672,POL202375,CUST103979,2022-10-08,Fire,131000.0,106400.0,Settled,0,51.0
CLM314673,POL201733,CUST104490,2022-08-16,Medical,63000.0,51800.0,Settled,0,36.0
CLM314674,POL206530,CUST104402,2025-10-11,Own Damage,123500.0,88200.0,Settled,0,67.0
CLM314675,POL201909,CUST102790,2023-02-19,Third-Party Liability,41000.0,31800.0,Settled,0,16.0
CLM314676,POL200152,CUST103353,2022-03-03,Medical,44900.0,31100.0,Settled,1,18.0
CLM314677,POL204096,CUST100523,2024-02-05,Fire,8800.0,8300.0,Settled,0,19.0
CLM314678,POL206464,CUST100224,2024-07-20,Natural Calamity,32200.0,28300.0,Settled,1,19.0
CLM314679,POL204789,CUST103513,2023-06-19,Fire,130400.0,105600.0,Settled,0,22.0
CLM314680,POL209465,CUST100185,2022-01-16,Theft,39100.0,25100.0,Settled,0,59.0
CLM314681,POL208638,CUST103187,2022-09-24,Natural Calamity,34200.0,32800.0,Settled,0,31.0
CLM314682,POL209447,CUST101399,2022-01-07,Accident,24100.0,22300.0,Settled,0,8.0
CLM314683,POL209405,CUST101180,2024-12-01,Medical,135600.0,109200.0,Settled,1,88.0
CLM314684,POL205647,CUST103011,2024-05-24,Own Damage,73900.0,,Pending,0,
CLM314685,POL208683,CUST104544,2023-08-10,Accident,83200.0,48000.0,Settled,0,45.0
CLM314686,POL204655,CUST104114,2023-04-23,Fire,99300.0,,Pending,0,
CLM314687,POL201102,CUST101516,2022-03-22,Own Damage,28300.0,17000.0,Settled,0,31.0
CLM314688,POL202671,CUST102912,2021-05-16,Medical,86000.0,63400.0,Settled,0,31.0
CLM314689,POL204989,CUST103713,2022-09-24,Medical,9100.0,8900.0,Settled,0,54.0
CLM314690,POL203052,CUST101000,2024-11-09,Theft,24100.0,17800.0,Settled,0,61.0
CLM314691,POL203601,CUST103943,2022-09-30,Accident,8800.0,7600.0,Settled,0,39.0
CLM314692,POL203228,CUST100173,2023-07-30,Accident,11600.0,,Rejected,0,
CLM314693,POL201398,CUST100331,2022-12-03,Accident,18100.0,14900.0,Settled,0,39.0
CLM314694,POL206361,CUST102824,2023-08-26,Theft,29900.0,19500.0,Settled,0,77.0
CLM314695,POL207401,CUST100553,2023-05-17,Theft,51200.0,48200.0,Settled,0,52.0
CLM314696,POL201572,CUST101948,2023-06-14,Third-Party Liability,51200.0,,Rejected,0,
CLM314697,POL202183,CUST103032,2023-02-07,Fire,100900.0,69700.0,Settled,0,66.0
CLM314698,POL201094,CUST104135,2023-03-24,Medical,68600.0,66500.0,Settled,0,10.0
CLM314699,POL200350,CUST100046,2024-05-13,Third-Party Liability,169900.0,116900.0,Settled,0,49.0
CLM314700,POL209174,CUST100385,2023-08-19,Own Damage,19700.0,19100.0,Settled,0,69.0
CLM314701,POL200672,CUST102608,2022-10-05,Own Damage,39300.0,,Rejected,0,
CLM314702,POL202493,CUST104206,2026-02-01,Medical,47100.0,27500.0,Settled,0,4.0
CLM314703,POL202295,CUST102162,2024-02-23,Accident,109300.0,106300.0,Settled,0,82.0
CLM314704,POL205522,CUST104822,2024-09-25,Third-Party Liability,47900.0,43700.0,Settled,0,19.0
CLM314705,POL207151,CUST101992,2024-07-23,Theft,51300.0,37500.0,Settled,0,6.0
CLM314706,POL201004,CUST104004,2024-09-23,Death,85000.0,54300.0,Settled,0,20.0
CLM314707,POL206285,CUST102526,2024-05-27,Third-Party Liability,26000.0,17800.0,Settled,0,48.0
CLM314708,POL202581,CUST100162,2023-01-27,Accident,68000.0,,Rejected,1,
CLM314709,POL203782,CUST102150,2023-07-16,Medical,2500.0,2300.0,Settled,0,51.0
CLM314710,POL204837,CUST103389,2025-03-10,Natural Calamity,8900.0,6100.0,Settled,0,7.0
CLM314711,POL209168,CUST100491,2023-02-02,Own Damage,33100.0,22600.0,Settled,1,9.0
CLM314712,POL203522,CUST102434,2023-04-30,Medical,52800.0,38500.0,Settled,0,7.0
CLM314713,POL206883,CUST104503,2025-03-08,Medical,30700.0,,Pending,0,
CLM314714,POL201943,CUST101647,2025-01-31,Medical,53100.0,36300.0,Settled,0,23.0
CLM314715,POL206451,CUST101967,2021-09-05,Third-Party Liability,42300.0,37500.0,Settled,0,66.0
CLM314716,POL204733,CUST104616,2024-02-24,Third-Party Liability,97900.0,93000.0,Settled,0,70.0
CLM314717,POL204800,CUST102401,2022-08-21,Medical,11400.0,8300.0,Settled,0,36.0
CLM314718,POL201674,CUST100263,2023-05-08,Natural Calamity,71900.0,65300.0,Settled,0,9.0
CLM314719,POL202853,CUST104204,2022-11-29,Theft,51900.0,30400.0,Settled,0,46.0
CLM314720,POL201755,CUST101114,2025-01-06,Medical,41500.0,38800.0,Settled,0,33.0
CLM314721,POL201287,CUST100878,2026-08-12,Fire,83900.0,47200.0,Settled,0,34.0
CLM314722,POL205037,CUST100331,2022-01-07,Third-Party Liability,73600.0,,Pending,0,
CLM314723,POL202487,CUST101990,2025-10-18,Accident,18700.0,18600.0,Settled,0,58.0
CLM314724,POL203341,CUST104760,2025-07-31,Accident,33400.0,21400.0,Settled,0,64.0
CLM314725,POL208991,CUST100445,2024-04-09,Third-Party Liability,96700.0,70100.0,Settled,0,50.0
CLM314726,POL206126,CUST100651,2023-02-01,Theft,32300.0,21900.0,Settled,0,23.0
CLM314727,POL203735,CUST104490,2023-07-14,Medical,1700.0,1200.0,Settled,0,76.0
CLM314728,POL203210,CUST103286,2023-04-27,Medical,22700.0,,Pending,0,
CLM314729,POL204286,CUST103197,2023-09-18,Fire,57100.0,49700.0,Settled,1,14.0
CLM314730,POL203631,CUST100505,2021-09-18,Natural Calamity,32400.0,,Pending,0,
CLM314731,POL206499,CUST100555,2024-07-31,Fire,74500.0,63700.0,Settled,0,43.0
CLM314732,POL203142,CUST101818,2025-06-11,Third-Party Liability,57100.0,39900.0,Settled,0,70.0
CLM314733,POL207833,CUST103250,2025-09-07,Medical,15900.0,,Rejected,0,
CLM314734,POL206238,CUST102970,2025-09-25,Natural Calamity,80000.0,48100.0,Settled,0,16.0
CLM314735,POL206148,CUST101725,2023-02-24,Own Damage,37000.0,36000.0,Settled,1,80.0
CLM314736,POL203122,CUST103939,2024-03-18,Own Damage,29400.0,21700.0,Settled,0,73.0
CLM314737,POL206523,CUST101970,2025-11-02,Fire,122500.0,105600.0,Settled,0,4.0
CLM314738,POL208088,CUST104977,2024-08-07,Natural Calamity,58900.0,35200.0,Settled,1,35.0
CLM314739,POL203266,CUST104455,2025-04-18,Accident,23500.0,18700.0,Settled,0,55.0
CLM314740,POL205038,CUST102100,2025-01-10,Accident,61800.0,,Pending,0,
CLM314741,POL203264,CUST104142,2023-02-18,Theft,64500.0,55200.0,Settled,0,51.0
CLM314742,POL204093,CUST100192,2022-10-26,Natural Calamity,19000.0,17800.0,Settled,1,50.0
CLM314743,POL201489,CUST100322,2023-09-22,Natural Calamity,44100.0,38800.0,Settled,0,71.0
CLM314744,POL200628,CUST104915,2024-06-11,Third-Party Liability,38800.0,21500.0,Settled,0,46.0
CLM314745,POL200247,CUST102638,2022-11-12,Medical,37300.0,,Pending,0,
CLM314746,POL206748,CUST100522,2023-07-24,Accident,50500.0,,Pending,0,
CLM314747,POL201755,CUST101114,2025-01-05,Theft,18700.0,,Rejected,0,
CLM314748,POL207958,CUST103136,2023-03-22,Natural Calamity,92500.0,,Pending,0,
CLM314749,POL206139,CUST103368,2025-11-06,Medical,57000.0,51600.0,Settled,0,61.0
CLM314750,POL209036,CUST103321,2022-08-23,Natural Calamity,120400.0,,Rejected,0,
CLM314751,POL209709,CUST103353,2021-08-18,Medical,91200.0,90400.0,Settled,0,59.0
CLM314752,POL203064,CUST104227,2021-07-26,Own Damage,35300.0,30200.0,Settled,0,48.0
CLM314753,POL202101,CUST104051,2022-10-09,Medical,82100.0,58700.0,Settled,0,27.0
CLM314754,POL204816,CUST103482,2024-04-09,Accident,46400.0,26000.0,Settled,0,50.0
CLM314755,POL206621,CUST103225,2026-07-31,Third-Party Liability,67300.0,,Pending,0,
CLM314756,POL205179,CUST104457,2025-05-31,Theft,37500.0,30100.0,Settled,0,8.0
CLM314757,POL203271,CUST102980,2024-07-09,Own Damage,37800.0,28600.0,Settled,0,25.0
CLM314758,POL204284,CUST100415,2023-07-18,Natural Calamity,50200.0,,Rejected,0,
CLM314759,POL204400,CUST103251,2023-10-23,Accident,48300.0,,Rejected,0,
CLM314760,POL201636,CUST103894,2025-03-06,Own Damage,14900.0,13000.0,Settled,0,5.0
CLM314761,POL201194,CUST101965,2024-07-14,Third-Party Liability,63100.0,49200.0,Settled,0,27.0
CLM314762,POL208029,CUST103872,2021-08-26,Natural Calamity,65700.0,57800.0,Settled,0,59.0
CLM314763,POL204110,CUST102457,2023-09-07,Accident,70700.0,,Rejected,0,
CLM314764,POL204312,CUST101026,2024-09-26,Third-Party Liability,39500.0,22100.0,Settled,0,13.0
CLM314765,POL200038,CUST102181,2023-04-24,Natural Calamity,5700.0,5400.0,Settled,0,27.0
CLM314766,POL209525,CUST102882,2024-08-18,Fire,36800.0,33700.0,Settled,1,54.0
CLM314767,POL200237,CUST104829,2024-08-10,Death,45200.0,33500.0,Settled,0,39.0
CLM314768,POL207963,CUST102901,2022-12-30,Theft,152500.0,,Pending,0,
CLM314769,POL209212,CUST103003,2024-08-15,Third-Party Liability,57800.0,35400.0,Settled,0,67.0
CLM314770,POL201003,CUST100794,2021-11-17,Third-Party Liability,29200.0,25400.0,Settled,0,31.0
CLM314771,POL208458,CUST101093,2024-10-15,Medical,56700.0,,Pending,0,
CLM314772,POL207589,CUST100645,2025-04-04,Natural Calamity,17200.0,12200.0,Settled,0,40.0
CLM314773,POL203022,CUST100261,2023-02-26,Theft,53000.0,45800.0,Settled,0,65.0
CLM314774,POL200843,CUST101561,2023-04-03,Third-Party Liability,72800.0,54200.0,Settled,0,85.0
CLM314775,POL203622,CUST101597,2021-12-13,Accident,33700.0,26400.0,Settled,0,33.0
CLM314776,POL203247,CUST104956,2023-11-10,Third-Party Liability,35400.0,28900.0,Settled,0,65.0
CLM314777,POL209603,CUST101898,2025-11-07,Third-Party Liability,106900.0,97900.0,Settled,0,63.0
CLM314778,POL205004,CUST103667,2024-03-11,Fire,20600.0,19400.0,Settled,0,21.0
CLM314779,POL201804,CUST101298,2022-06-18,Theft,131900.0,,Rejected,0,
CLM314780,POL201402,CUST104387,2023-05-06,Accident,103900.0,70200.0,Settled,1,32.0
CLM314781,POL203407,CUST100118,2022-05-05,Natural Calamity,65000.0,45800.0,Settled,1,44.0
CLM314782,POL209503,CUST103451,2023-12-21,Third-Party Liability,102200.0,95800.0,Settled,0,71.0
CLM314783,POL207171,CUST100893,2024-03-09,Theft,34200.0,20400.0,Settled,0,46.0
CLM314784,POL200349,CUST100453,2025-02-19,Fire,39500.0,31700.0,Settled,0,57.0
CLM314785,POL205478,CUST102836,2022-03-02,Own Damage,12100.0,,Pending,0,
CLM314786,POL209477,CUST101572,2022-06-01,Death,57100.0,,Pending,0,
CLM314787,POL206786,CUST101568,2022-08-11,Third-Party Liability,56600.0,44100.0,Settled,0,58.0
CLM314788,POL200756,CUST101352,2026-09-07,Medical,94400.0,68000.0,Settled,0,25.0
CLM314789,POL200590,CUST104704,2024-03-14,Third-Party Liability,32300.0,28300.0,Settled,1,73.0
CLM314790,POL204046,CUST104702,2025-02-11,Death,7900.0,6900.0,Settled,0,80.0
CLM314791,POL200770,CUST104086,2026-07-05,Medical,38200.0,31100.0,Settled,0,60.0
CLM314792,POL202491,CUST102890,2024-05-06,Medical,56500.0,53200.0,Settled,0,55.0
CLM314793,POL205295,CUST104578,2023-10-10,Accident,38400.0,21400.0,Settled,0,35.0
CLM314794,POL207907,CUST102127,2023-10-05,Natural Calamity,4600.0,4000.0,Settled,1,26.0
CLM314795,POL205704,CUST103006,2024-10-30,Third-Party Liability,31400.0,27100.0,Settled,0,46.0
CLM314796,POL209537,CUST103365,2023-06-03,Natural Calamity,71300.0,54100.0,Settled,0,76.0
CLM314797,POL209103,CUST104810,2024-10-30,Third-Party Liability,101100.0,72900.0,Settled,1,86.0
CLM314798,POL204586,CUST101458,2026-05-10,Death,23800.0,,Pending,0,
CLM314799,POL200315,CUST101379,2022-01-27,Fire,7900.0,6900.0,Settled,0,39.0
CLM314800,POL205588,CUST101183,2023-08-14,Fire,58100.0,,Pending,0,
CLM314801,POL202461,CUST104280,2022-01-18,Accident,39200.0,28500.0,Settled,0,30.0
CLM314802,POL208991,CUST100445,2023-08-10,Third-Party Liability,58700.0,,Pending,0,
CLM314803,POL205220,CUST104380,2021-02-14,Natural Calamity,61000.0,,Rejected,0,
CLM314804,POL202977,CUST100814,2026-01-03,Natural Calamity,5600.0,4700.0,Settled,1,10.0
CLM314805,POL208059,CUST100548,2022-05-27,Accident,33200.0,,Rejected,1,
CLM314806,POL207674,CUST104201,2025-09-29,Third-Party Liability,36900.0,20800.0,Settled,0,31.0
CLM314807,POL206502,CUST104000,2026-09-24,Fire,83200.0,,Pending,0,
CLM314808,POL200144,CUST104660,2023-04-27,Theft,25500.0,17700.0,Settled,0,35.0
CLM314809,POL207938,CUST103324,2022-06-29,Natural Calamity,148700.0,,Rejected,0,
CLM314810,POL201342,CUST102581,2024-12-31,Accident,70000.0,63200.0,Settled,0,62.0
CLM314811,POL207019,CUST100111,2022-02-02,Medical,42500.0,,Rejected,0,
CLM314812,POL206295,CUST101815,2024-05-22,Accident,109900.0,108900.0,Settled,0,26.0
CLM314813,POL204444,CUST100786,2025-05-28,Own Damage,10900.0,6800.0,Settled,0,30.0
CLM314814,POL204393,CUST101152,2023-09-24,Natural Calamity,17400.0,16100.0,Settled,0,23.0
CLM314815,POL207863,CUST101201,2022-10-25,Fire,10300.0,6800.0,Settled,0,52.0
CLM314816,POL202029,CUST104184,2023-09-07,Own Damage,178100.0,98600.0,Settled,0,64.0
CLM314817,POL201827,CUST102720,2025-04-18,Fire,22300.0,15600.0,Settled,0,52.0
CLM314818,POL202239,CUST100174,2021-07-10,Own Damage,22200.0,14500.0,Settled,0,35.0
CLM314819,POL207278,CUST101813,2022-05-06,Medical,28300.0,,Pending,0,
CLM314820,POL200664,CUST103227,2026-01-29,Death,20800.0,13400.0,Settled,0,61.0
CLM314821,POL204596,CUST102315,2022-03-05,Medical,17900.0,13600.0,Settled,0,30.0
CLM314822,POL201392,CUST100996,2022-01-05,Accident,59700.0,48000.0,Settled,0,73.0
CLM314823,POL208238,CUST100841,2025-05-03,Natural Calamity,28200.0,20700.0,Settled,0,5.0
CLM314824,POL207908,CUST103517,2022-12-02,Own Damage,23500.0,19800.0,Settled,0,88.0
CLM314825,POL204282,CUST103527,2021-11-13,Theft,46500.0,45500.0,Settled,0,19.0
CLM314826,POL209717,CUST103439,2025-06-21,Medical,11100.0,11000.0,Settled,0,16.0
CLM314827,POL205208,CUST103188,2023-08-17,Natural Calamity,26100.0,23500.0,Settled,0,18.0
CLM314828,POL201381,CUST101051,2024-04-26,Natural Calamity,53000.0,36100.0,Settled,0,51.0
CLM314829,POL209096,CUST101247,2023-11-06,Natural Calamity,17600.0,13900.0,Settled,0,60.0
CLM314830,POL203553,CUST100392,2023-11-30,Medical,62500.0,,Pending,1,
CLM314831,POL205008,CUST103056,2021-08-03,Accident,128000.0,,Pending,0,
CLM314832,POL202850,CUST101990,2023-01-07,Fire,6200.0,4300.0,Settled,0,44.0
CLM314833,POL204346,CUST102034,2026-02-25,Medical,65800.0,64000.0,Settled,0,59.0
CLM314834,POL207896,CUST100604,2023-09-13,Medical,70600.0,,Rejected,1,
CLM314835,POL208721,CUST100154,2024-10-27,Own Damage,69100.0,58800.0,Settled,0,77.0
CLM314836,POL208831,CUST102610,2023-04-22,Accident,63100.0,49400.0,Settled,0,84.0
CLM314837,POL200933,CUST103179,2022-12-15,Own Damage,19600.0,17600.0,Settled,0,80.0
CLM314838,POL201520,CUST101147,2023-09-06,Natural Calamity,29500.0,20200.0,Settled,0,43.0
CLM314839,POL206401,CUST103248,2023-06-04,Theft,49000.0,34000.0,Settled,0,75.0
CLM314840,POL202964,CUST102673,2023-01-03,Third-Party Liability,12100.0,,Pending,0,
CLM314841,POL209549,CUST102477,2024-09-10,Medical,83400.0,49700.0,Settled,0,88.0
CLM314842,POL207958,CUST103136,2023-02-06,Theft,157500.0,,Rejected,0,
CLM314843,POL203293,CUST104961,2022-04-03,Own Damage,122900.0,74600.0,Settled,0,58.0
CLM314844,POL208289,CUST100006,2025-12-05,Theft,43400.0,29100.0,Settled,1,82.0
CLM314845,POL203571,CUST100883,2023-12-09,Accident,24400.0,,Rejected,0,
CLM314846,POL206938,CUST101284,2025-01-31,Theft,8400.0,6900.0,Settled,0,45.0
CLM314847,POL206217,CUST103674,2024-05-08,Own Damage,65100.0,,Pending,0,
CLM314848,POL205043,CUST103157,2023-04-25,Natural Calamity,36600.0,32300.0,Settled,0,87.0
CLM314849,POL204544,CUST101786,2025-06-10,Natural Calamity,53000.0,,Rejected,0,
CLM314850,POL200829,CUST102156,2023-09-08,Death,6100.0,,Pending,0,
CLM314851,POL205169,CUST103437,2022-10-24,Own Damage,33500.0,31000.0,Settled,0,75.0
CLM314852,POL208272,CUST102100,2022-12-05,Fire,14900.0,,Rejected,0,
CLM314853,POL204785,CUST104648,2022-02-19,Accident,47900.0,32800.0,Settled,0,31.0
CLM314854,POL203111,CUST101705,2025-02-05,Natural Calamity,53700.0,33800.0,Settled,0,29.0
CLM314855,POL202251,CUST102030,2024-11-28,Third-Party Liability,66800.0,57700.0,Settled,0,36.0
CLM314856,POL207473,CUST100040,2024-05-01,Natural Calamity,27800.0,,Rejected,0,
CLM314857,POL205489,CUST101677,2024-05-16,Medical,82800.0,50500.0,Settled,0,65.0
CLM314858,POL206695,CUST100396,2022-09-10,Natural Calamity,44800.0,34300.0,Settled,0,6.0
CLM314859,POL201756,CUST100745,2024-01-18,Death,64300.0,43400.0,Settled,0,82.0
CLM314860,POL209574,CUST100676,2024-05-14,Natural Calamity,40600.0,28900.0,Settled,0,68.0
CLM314861,POL205981,CUST101067,2022-01-21,Accident,27600.0,18200.0,Settled,0,6.0
CLM314862,POL202503,CUST104763,2024-08-20,Accident,64900.0,,Pending,0,
CLM314863,POL207918,CUST101812,2023-01-03,Theft,39500.0,30000.0,Settled,0,81.0
CLM314864,POL203891,CUST103081,2023-05-24,Medical,95800.0,56700.0,Settled,0,32.0
CLM314865,POL209823,CUST103032,2023-12-26,Natural Calamity,16900.0,11200.0,Settled,0,43.0
CLM314866,POL205579,CUST102530,2023-04-18,Fire,25700.0,25100.0,Settled,0,19.0
CLM314867,POL203875,CUST104260,2022-06-05,Medical,33100.0,23000.0,Settled,0,75.0
CLM314868,POL202580,CUST101414,2025-02-20,Third-Party Liability,83100.0,62900.0,Settled,0,26.0
CLM314869,POL204908,CUST104710,2022-12-11,Accident,60500.0,38600.0,Settled,0,56.0
CLM314870,POL209994,CUST102318,2025-05-12,Accident,55800.0,48100.0,Settled,0,34.0
CLM314871,POL201765,CUST100853,2023-10-14,Third-Party Liability,33700.0,32900.0,Settled,1,29.0
CLM314872,POL203303,CUST104227,2025-05-03,Natural Calamity,75000.0,49600.0,Settled,0,9.0
CLM314873,POL206602,CUST100563,2025-06-14,Own Damage,45100.0,32800.0,Settled,0,54.0
CLM314874,POL206900,CUST102510,2024-08-17,Theft,23100.0,14100.0,Settled,0,33.0
CLM314875,POL208845,CUST101944,2023-09-04,Medical,54600.0,46500.0,Settled,0,28.0
CLM314876,POL200021,CUST102096,2024-03-09,Natural Calamity,33500.0,28100.0,Settled,0,80.0
CLM314877,POL205430,CUST102210,2022-05-19,Accident,23700.0,,Pending,0,
CLM314878,POL205095,CUST101781,2025-11-12,Fire,16500.0,13200.0,Settled,0,89.0
CLM314879,POL204173,CUST100188,2025-07-02,Own Damage,59900.0,41100.0,Settled,0,70.0
CLM314880,POL200134,CUST102819,2024-12-17,Fire,96500.0,85800.0,Settled,0,7.0
CLM314881,POL204217,CUST102914,2025-12-17,Theft,31400.0,21600.0,Settled,0,77.0
CLM314882,POL208118,CUST104787,2024-04-28,Accident,70300.0,69400.0,Settled,0,51.0
CLM314883,POL205433,CUST103019,2024-01-15,Own Damage,12100.0,7100.0,Settled,1,27.0
CLM314884,POL204233,CUST104879,2023-02-17,Theft,98200.0,,Rejected,0,
CLM314885,POL208845,CUST101944,2023-07-17,Accident,60000.0,55300.0,Settled,0,26.0
CLM314886,POL205331,CUST103538,2025-02-02,Fire,62100.0,53800.0,Settled,0,82.0
CLM314887,POL201339,CUST104206,2024-03-10,Accident,47700.0,,Pending,0,
CLM314888,POL205356,CUST104908,2026-09-04,Death,17800.0,16700.0,Settled,0,17.0
CLM314889,POL207031,CUST104163,2024-03-01,Own Damage,106600.0,,Rejected,0,
CLM314890,POL201340,CUST101801,2022-05-02,Fire,148500.0,144000.0,Settled,0,70.0
CLM314891,POL208819,CUST103093,2022-06-13,Medical,49300.0,45500.0,Settled,0,60.0
CLM314892,POL200872,CUST103631,2024-10-14,Medical,41300.0,39600.0,Settled,0,50.0
CLM314893,POL204640,CUST101814,2023-10-19,Fire,37100.0,34200.0,Settled,0,18.0
CLM314894,POL206170,CUST104723,2024-07-04,Accident,42500.0,,Pending,0,
CLM314895,POL205796,CUST104859,2024-01-23,Death,33800.0,,Pending,0,
CLM314896,POL203830,CUST102672,2025-02-06,Death,26000.0,25200.0,Settled,0,59.0
CLM314897,POL201820,CUST100198,2025-10-09,Theft,40200.0,26400.0,Settled,0,4.0
CLM314898,POL203174,CUST102408,2023-11-14,Medical,36600.0,35200.0,Settled,0,22.0
CLM314899,POL203666,CUST101406,2023-01-13,Accident,70100.0,,Pending,0,
CLM314900,POL209422,CUST103281,2023-04-09,Third-Party Liability,36200.0,26600.0,Settled,0,54.0
CLM314901,POL208008,CUST104075,2026-05-25,Own Damage,78000.0,70100.0,Settled,0,54.0
CLM314902,POL201061,CUST104520,2023-12-14,Accident,49300.0,,Pending,0,
CLM314903,POL207692,CUST104214,2023-06-11,Natural Calamity,70400.0,53600.0,Settled,0,45.0
CLM314904,POL202666,CUST101869,2022-06-05,Death,29900.0,28300.0,Settled,0,8.0
CLM314905,POL204898,CUST103994,2025-03-23,Medical,138700.0,128800.0,Settled,0,78.0
CLM314906,POL204634,CUST101152,2023-04-25,Death,17600.0,,Pending,0,
CLM314907,POL202697,CUST100862,2023-02-23,Theft,28800.0,21400.0,Settled,0,34.0
CLM314908,POL200435,CUST101049,2021-11-20,Fire,59200.0,55100.0,Settled,0,6.0
CLM314909,POL207936,CUST104445,2024-03-10,Fire,38800.0,,Pending,0,
CLM314910,POL205132,CUST101012,2025-10-11,Death,36700.0,,Rejected,0,
CLM314911,POL207411,CUST100561,2023-12-30,Accident,65500.0,60300.0,Settled,0,72.0
CLM314912,POL207639,CUST103397,2023-09-28,Own Damage,66900.0,40600.0,Settled,0,60.0
CLM314913,POL205098,CUST104120,2023-09-16,Death,15800.0,13100.0,Settled,0,38.0
CLM314914,POL207345,CUST101953,2024-11-26,Fire,69100.0,45700.0,Settled,0,39.0
CLM314915,POL208895,CUST104140,2025-12-27,Accident,64700.0,51700.0,Settled,0,35.0
CLM314916,POL205378,CUST101046,2024-09-26,Fire,56400.0,44000.0,Settled,0,89.0
CLM314917,POL203664,CUST103057,2025-04-18,Theft,68200.0,,Pending,0,
CLM314918,POL209673,CUST101655,2025-02-12,Accident,79000.0,67800.0,Settled,0,27.0
CLM314919,POL205478,CUST102836,2022-06-09,Natural Calamity,23600.0,17100.0,Settled,0,65.0
CLM314920,POL200429,CUST100173,2025-10-29,Third-Party Liability,42000.0,32100.0,Settled,0,80.0
CLM314921,POL202976,CUST100082,2025-10-03,Own Damage,86200.0,,Pending,1,
CLM314922,POL208915,CUST104372,2023-02-15,Death,34000.0,,Pending,0,
CLM314923,POL209111,CUST102792,2022-03-08,Fire,61800.0,35800.0,Settled,0,11.0
CLM314924,POL203643,CUST104234,2023-06-27,Theft,18800.0,12400.0,Settled,0,13.0
CLM314925,POL202514,CUST103337,2022-07-01,Third-Party Liability,28500.0,19500.0,Settled,0,66.0
CLM314926,POL205549,CUST102765,2021-09-03,Third-Party Liability,104900.0,76700.0,Settled,0,16.0
CLM314927,POL203611,CUST104544,2023-04-10,Death,43600.0,34300.0,Settled,0,42.0
CLM314928,POL201465,CUST104509,2024-04-08,Third-Party Liability,53700.0,47100.0,Settled,0,59.0
CLM314929,POL202957,CUST101747,2024-01-20,Accident,56800.0,,Rejected,0,
CLM314930,POL203236,CUST103666,2025-08-10,Medical,39900.0,34500.0,Settled,0,41.0
